"SourceFile","ID","CreateDate","Duration","LatitudeDD","LongitudeDD","sDuration","Year","Month","Day","Hour","URL","Working"
"meta-ehioYC9DKqYv.json","ehioYC9DKqYv","2021:01:06 22:07:39","0:00:31",38.8896,-77.0102,31,2021,1,6,22,"https://video.parler.com/eh/io/ehioYC9DKqYv.mp4",TRUE
"meta-ehSae1O1C9pt.json","ehSae1O1C9pt","2021:01:06 20:23:05","12.21 s",38.8919,-77.0136,12.21,2021,1,6,20,"https://video.parler.com/eh/Sa/ehSae1O1C9pt.mp4",TRUE
"meta-EjkHpFX9ATgp.json","EjkHpFX9ATgp","2021:01:06 21:15:58","0:12:14",38.8892,-77.0095,734,2021,1,6,21,"https://video.parler.com/Ej/kH/EjkHpFX9ATgp.mp4",TRUE
"meta-eLSgf3w5r4PI.json","eLSgf3w5r4PI","2021:01:06 22:13:18","6.44 s",38.8902,-77.0104,6.44,2021,1,6,22,"https://video.parler.com/eL/Sg/eLSgf3w5r4PI.mp4",TRUE
"meta-EniSIqkMzJqV.json","EniSIqkMzJqV","2021:01:06 16:11:51","0:00:52",38.8916,-77.0362,52,2021,1,6,16,"https://video.parler.com/En/iS/EniSIqkMzJqV.mp4",TRUE
"meta-eQuAGfU87pPB.json","eQuAGfU87pPB","2021:01:06 19:29:52","24.00 s",38.8904,-77.011,24,2021,1,6,19,"https://video.parler.com/eQ/uA/eQuAGfU87pPB.mp4",TRUE
"meta-evguRVYcqPlB.json","evguRVYcqPlB","2021:01:06 13:40:29","29.26 s",38.8917,-77.0365,29.26,2021,1,6,13,"https://video.parler.com/ev/gu/evguRVYcqPlB.mp4",TRUE
"meta-fNodpDg9wS24.json","fNodpDg9wS24","2021:01:06 16:54:41","0:00:32",38.8921,-77.0344,32,2021,1,6,16,"https://video.parler.com/fN/od/fNodpDg9wS24.mp4",TRUE
"meta-fpdroYF3R9Fm.json","fpdroYF3R9Fm","2021:01:06 19:46:27","0:00:32",38.89,-77.0099,32,2021,1,6,19,"https://video.parler.com/fp/dr/fpdroYF3R9Fm.mp4",TRUE
"meta-FRPR3VqfBzIF.json","FRPR3VqfBzIF","2021:01:06 20:31:47","28.22 s",38.8902,-77.0098,28.22,2021,1,6,20,"https://video.parler.com/FR/PR/FRPR3VqfBzIF.mp4",TRUE
"meta-FsiTLLuzqPC5.json","FsiTLLuzqPC5","2021:01:06 19:45:02","0:00:41",38.8905,-77.0124,41,2021,1,6,19,"https://video.parler.com/Fs/iT/FsiTLLuzqPC5.mp4",TRUE
"meta-ftbEXsKvOCYn.json","ftbEXsKvOCYn","2021:01:06 13:40:37","0:00:47",38.892,-77.036,47,2021,1,6,13,"https://video.parler.com/ft/bE/ftbEXsKvOCYn.mp4",TRUE
"meta-g09yZZCplavI.json","g09yZZCplavI","2021:01:06 20:08:25","25.24 s",38.8899,-77.0091,25.24,2021,1,6,20,"https://video.parler.com/g0/9y/g09yZZCplavI.mp4",TRUE
"meta-G3QrHQ8hQT2j.json","G3QrHQ8hQT2j","2021:01:06 19:45:35","0:00:42",38.8895,-77.0104,42,2021,1,6,19,"https://video.parler.com/G3/Qr/G3QrHQ8hQT2j.mp4",TRUE
"meta-g5Yl8ERzrXxe.json","g5Yl8ERzrXxe","2021:01:06 19:12:48","10.24 s",38.8906,-77.0101,10.24,2021,1,6,19,"https://video.parler.com/g5/Yl/g5Yl8ERzrXxe.mp4",TRUE
"meta-G81yHTuMUvlX.json","G81yHTuMUvlX","2021:01:06 22:06:43","0:00:34",38.8897,-77.0104,34,2021,1,6,22,"https://video.parler.com/G8/1y/G81yHTuMUvlX.mp4",TRUE
"meta-gAVN0Q4njfwD.json","gAVN0Q4njfwD","2021:01:06 16:49:33","21.43 s",38.8814,-77.0684,21.43,2021,1,6,16,"https://video.parler.com/gA/VN/gAVN0Q4njfwD.mp4",TRUE
"meta-gB5saDDhwvz9.json","gB5saDDhwvz9","2021:01:06 15:02:13","14.26 s",38.8922,-77.0374,14.26,2021,1,6,15,"https://video.parler.com/gB/5s/gB5saDDhwvz9.mp4",TRUE
"meta-GDnybzI29aCx.json","GDnybzI29aCx","2021:01:06 19:09:50","0:00:44",38.8905,-77.0109,44,2021,1,6,19,"https://video.parler.com/GD/ny/GDnybzI29aCx.mp4",TRUE
"meta-GFrBbk68socZ.json","GFrBbk68socZ","2021:01:06 18:58:56","9.17 s",38.892,-77.017,9.17,2021,1,6,18,"https://video.parler.com/GF/rB/GFrBbk68socZ.mp4",TRUE
"meta-gj867lWsCvHv.json","gj867lWsCvHv","2021:01:06 18:39:20","16.00 s",38.8906,-77.012,16,2021,1,6,18,"https://video.parler.com/gj/86/gj867lWsCvHv.mp4",TRUE
"meta-GKDXRqh3021Z.json","GKDXRqh3021Z","2021:01:06 20:05:34","0:00:57",38.8862,-77.0101,57,2021,1,6,20,"https://video.parler.com/GK/DX/GKDXRqh3021Z.mp4",TRUE
"meta-GkusTNyuZZWu.json","GkusTNyuZZWu","2021:01:06 22:18:53","0:04:53",38.8897,-77.0109,293,2021,1,6,22,"https://video.parler.com/Gk/us/GkusTNyuZZWu.mp4",TRUE
"meta-goL0HLdYn3Pb.json","goL0HLdYn3Pb","2021:01:06 21:00:35","26.13 s",38.8901,-77.0099,26.13,2021,1,6,21,"https://video.parler.com/go/L0/goL0HLdYn3Pb.mp4",TRUE
"meta-H06oXU0HGpUM.json","H06oXU0HGpUM","2021:01:06 19:48:35","13.14 s",38.8911,-77.0093,13.14,2021,1,6,19,"https://video.parler.com/H0/6o/H06oXU0HGpUM.mp4",TRUE
"meta-h0ZpQjfbpkQL.json","h0ZpQjfbpkQL","2021:01:06 19:54:55","22.69 s",38.8904,-77.0114,22.69,2021,1,6,19,"https://video.parler.com/h0/Zp/h0ZpQjfbpkQL.mp4",TRUE
"meta-h2nH3xXOsrQ5.json","h2nH3xXOsrQ5","2021:01:06 19:52:10","15.38 s",38.8902,-77.0103,15.38,2021,1,6,19,"https://video.parler.com/h2/nH/h2nH3xXOsrQ5.mp4",TRUE
"meta-h3WFiY3EaDV4.json","h3WFiY3EaDV4","2021:01:06 18:43:57","0:01:01",38.8919,-77.0313,61,2021,1,6,18,"https://video.parler.com/h3/WF/h3WFiY3EaDV4.mp4",TRUE
"meta-h7o5lCy59fQJ.json","h7o5lCy59fQJ","2021:01:06 22:30:25","12.12 s",38.8908,-77.011,12.12,2021,1,6,22,"https://video.parler.com/h7/o5/h7o5lCy59fQJ.mp4",TRUE
"meta-h8BjMg20Fk7s.json","h8BjMg20Fk7s","2021:01:06 20:59:48","0:01:31",38.8899,-77.0103,91,2021,1,6,20,"https://video.parler.com/h8/Bj/h8BjMg20Fk7s.mp4",TRUE
"meta-Hcv3lzEsnWaa.json","Hcv3lzEsnWaa","2021:01:06 19:04:17","7.23 s",38.8909,-77.012,7.23,2021,1,6,19,"https://video.parler.com/Hc/v3/Hcv3lzEsnWaa.mp4",TRUE
"meta-hi0orAgffuhA.json","hi0orAgffuhA","2021:01:06 13:37:55","8.29 s",38.8956,-77.0394,8.29,2021,1,6,13,"https://video.parler.com/hi/0o/hi0orAgffuhA.mp4",TRUE
"meta-hL2yyR9YsFmy.json","hL2yyR9YsFmy","2021:01:06 19:50:17","0:01:01",38.8899,-77.0105,61,2021,1,6,19,"https://video.parler.com/hL/2y/hL2yyR9YsFmy.mp4",TRUE
"meta-HpFLIM31gIU3.json","HpFLIM31gIU3","2021:01:06 19:34:02","0:02:49",38.8896,-77.0103,169,2021,1,6,19,"https://video.parler.com/Hp/FL/HpFLIM31gIU3.mp4",TRUE
"meta-HpQ07PUDmWDk.json","HpQ07PUDmWDk","2021:01:06 22:06:45","0:01:23",38.89,-77.0104,83,2021,1,6,22,"https://video.parler.com/Hp/Q0/HpQ07PUDmWDk.mp4",TRUE
"meta-HS34fpbzqg2b.json","HS34fpbzqg2b","2021:01:06 18:57:49","0:02:21",38.8907,-77.0079,141,2021,1,6,18,"https://video.parler.com/HS/34/HS34fpbzqg2b.mp4",TRUE
"meta-HSEUpO8N6K1f.json","HSEUpO8N6K1f","2021:01:06 21:27:20","0:00:31",38.8902,-77.0106,31,2021,1,6,21,"https://video.parler.com/HS/EU/HSEUpO8N6K1f.mp4",TRUE
"meta-i7PnrbCEXg6R.json","i7PnrbCEXg6R","2021:01:06 22:18:24","0:02:31",38.9017,-77.0362,151,2021,1,6,22,"https://video.parler.com/i7/Pn/i7PnrbCEXg6R.mp4",TRUE
"meta-i7xUeEr5Ysmm.json","i7xUeEr5Ysmm","2021:01:06 17:55:17","16.31 s",38.8912,-77.0132,16.31,2021,1,6,17,"https://video.parler.com/i7/xU/i7xUeEr5Ysmm.mp4",TRUE
"meta-I9VWJlj35vcy.json","I9VWJlj35vcy","2021:01:06 19:03:52","16.57 s",38.8899,-77.0179,16.57,2021,1,6,19,"https://video.parler.com/I9/VW/I9VWJlj35vcy.mp4",TRUE
"meta-iBmtugeXvTOP.json","iBmtugeXvTOP","2021:01:06 16:58:08","0:00:58",38.8912,-77.0363,58,2021,1,6,16,"https://video.parler.com/iB/mt/iBmtugeXvTOP.mp4",TRUE
"meta-IBrEVWHnY1c3.json","IBrEVWHnY1c3","2021:01:06 17:02:14","0:00:49",38.8919,-77.0346,49,2021,1,6,17,"https://video.parler.com/IB/rE/IBrEVWHnY1c3.mp4",TRUE
"meta-IGhJlpaMZ7QE.json","IGhJlpaMZ7QE","2021:01:06 16:48:44","0:01:41",38.8913,-77.0367,101,2021,1,6,16,"https://video.parler.com/IG/hJ/IGhJlpaMZ7QE.mp4",TRUE
"meta-IjCvip4YonXA.json","IjCvip4YonXA","2021:01:06 18:26:08","0:01:10",38.8899,-77.0106,70,2021,1,6,18,"https://video.parler.com/Ij/Cv/IjCvip4YonXA.mp4",TRUE
"meta-IKryGnxGkGMy.json","IKryGnxGkGMy","2021:01:06 19:41:35","3.76 s",38.8902,-77.012,3.76,2021,1,6,19,"https://video.parler.com/IK/ry/IKryGnxGkGMy.mp4",TRUE
"meta-IlhIaEMwpl6i.json","IlhIaEMwpl6i","2021:01:06 18:52:43","0:01:25",38.8896,-77.0105,85,2021,1,6,18,"https://video.parler.com/Il/hI/IlhIaEMwpl6i.mp4",TRUE
"meta-iLT5LyXUlPV9.json","iLT5LyXUlPV9","2021:01:06 19:45:35","0:00:42",38.8895,-77.0104,42,2021,1,6,19,"https://video.parler.com/iL/T5/iLT5LyXUlPV9.mp4",TRUE
"meta-IOqrjPvbQx6s.json","IOqrjPvbQx6s","2021:01:06 19:28:31","18.01 s",38.8897,-77.0103,18.01,2021,1,6,19,"https://video.parler.com/IO/qr/IOqrjPvbQx6s.mp4",TRUE
"meta-IxOOCB3tAJ31.json","IxOOCB3tAJ31","2021:01:06 18:31:57","29.03 s",38.892,-77.035,29.03,2021,1,6,18,"https://video.parler.com/Ix/OO/IxOOCB3tAJ31.mp4",TRUE
"meta-IyVON4loRnvA.json","IyVON4loRnvA","2021:01:06 16:37:30","20.43 s",38.8921,-77.0363,20.43,2021,1,6,16,"https://video.parler.com/Iy/VO/IyVON4loRnvA.mp4",TRUE
"meta-J9U6khb56IEE.json","J9U6khb56IEE","2021:01:06 14:57:48","13.42 s",38.8968,-77.0335,13.42,2021,1,6,14,"https://video.parler.com/J9/U6/J9U6khb56IEE.mp4",TRUE
"meta-JFDVk6DaG1KD.json","JFDVk6DaG1KD","2021:01:06 20:13:52","0:00:33",38.8902,-77.0103,33,2021,1,6,20,"https://video.parler.com/JF/DV/JFDVk6DaG1KD.mp4",TRUE
"meta-JidHZjUPGeIb.json","JidHZjUPGeIb","2021:01:06 20:18:32","0:00:43",38.8824,-76.9945,43,2021,1,6,20,"https://video.parler.com/Ji/dH/JidHZjUPGeIb.mp4",TRUE
"meta-jlY81ya1uxzI.json","jlY81ya1uxzI","2021:01:06 19:30:32","23.96 s",38.8902,-77.0111,23.96,2021,1,6,19,"https://video.parler.com/jl/Y8/jlY81ya1uxzI.mp4",TRUE
"meta-JmnaAbNVz3nl.json","JmnaAbNVz3nl","2021:01:06 19:43:38","10.47 s",38.8909,-77.0096,10.47,2021,1,6,19,"https://video.parler.com/Jm/na/JmnaAbNVz3nl.mp4",TRUE
"meta-JTr7X40BBrhP.json","JTr7X40BBrhP","2021:01:06 20:55:55","0:00:41",38.8897,-77.0104,41,2021,1,6,20,"https://video.parler.com/JT/r7/JTr7X40BBrhP.mp4",TRUE
"meta-JvjJL1ie366a.json","JvjJL1ie366a","2021:01:06 18:13:12","21.69 s",38.8905,-77.0355,21.69,2021,1,6,18,"https://video.parler.com/Jv/jJ/JvjJL1ie366a.mp4",TRUE
"meta-K6iXrKqv7YG2.json","K6iXrKqv7YG2","2021:01:06 23:34:27","0:00:33",38.8962,-77.0321,33,2021,1,6,23,"https://video.parler.com/K6/iX/K6iXrKqv7YG2.mp4",TRUE
"meta-K7kOq8ql1BVw.json","K7kOq8ql1BVw","2021:01:06 19:38:00","0:00:43",38.8901,-77.0123,43,2021,1,6,19,"https://video.parler.com/K7/kO/K7kOq8ql1BVw.mp4",TRUE
"meta-KAu8c8e4lbDG.json","KAu8c8e4lbDG","2021:01:06 19:35:54","0:02:56",38.8896,-77.0104,176,2021,1,6,19,"https://video.parler.com/KA/u8/KAu8c8e4lbDG.mp4",TRUE
"meta-Kef0T1bzWcyp.json","Kef0T1bzWcyp","2021:01:06 12:56:09","23.42 s",38.8917,-77.0364,23.42,2021,1,6,12,"https://video.parler.com/Ke/f0/Kef0T1bzWcyp.mp4",TRUE
"meta-kHIl0dyeUCkt.json","kHIl0dyeUCkt","2021:01:06 18:12:16","29.19 s",38.8919,-77.0364,29.19,2021,1,6,18,"https://video.parler.com/kH/Il/kHIl0dyeUCkt.mp4",TRUE
"meta-kiBnNejo0JW0.json","kiBnNejo0JW0","2021:01:06 21:28:27","0:00:48",38.8899,-77.0099,48,2021,1,6,21,"https://video.parler.com/ki/Bn/kiBnNejo0JW0.mp4",TRUE
"meta-kISkMn20ifwv.json","kISkMn20ifwv","2021:01:06 13:39:52","22.71 s",38.891,-77.0363,22.71,2021,1,6,13,"https://video.parler.com/kI/Sk/kISkMn20ifwv.mp4",TRUE
"meta-Kmm034ViQJyl.json","Kmm034ViQJyl","2021:01:06 19:45:13","10.62 s",38.8898,-77.0106,10.62,2021,1,6,19,"https://video.parler.com/Km/m0/Kmm034ViQJyl.mp4",TRUE
"meta-KMyt1obG9scS.json","KMyt1obG9scS","2021:01:06 19:48:35","13.14 s",38.8911,-77.0093,13.14,2021,1,6,19,"https://video.parler.com/KM/yt/KMyt1obG9scS.mp4",TRUE
"meta-KOZwp3W3n68V.json","KOZwp3W3n68V","2021:01:06 19:59:41","11.40 s",38.89,-77.0097,11.4,2021,1,6,19,"https://video.parler.com/KO/Zw/KOZwp3W3n68V.mp4",TRUE
"meta-KQ0TpQnsiuCS.json","KQ0TpQnsiuCS","2021:01:06 20:40:44","0:00:59",38.8883,-77.0086,59,2021,1,6,20,"https://video.parler.com/KQ/0T/KQ0TpQnsiuCS.mp4",TRUE
"meta-kr6uD1TWjlQv.json","kr6uD1TWjlQv","2021:01:06 18:50:43","0:00:42",38.8901,-77.0103,42,2021,1,6,18,"https://video.parler.com/kr/6u/kr6uD1TWjlQv.mp4",TRUE
"meta-KUWzwIjF44AC.json","KUWzwIjF44AC","2021:01:06 19:01:59","0:00:36",38.8895,-77.0108,36,2021,1,6,19,"https://video.parler.com/KU/Wz/KUWzwIjF44AC.mp4",TRUE
"meta-L581HkTRJuQ1.json","L581HkTRJuQ1","2021:01:06 22:26:50","27.99 s",38.8909,-77.0124,27.99,2021,1,6,22,"https://video.parler.com/L5/81/L581HkTRJuQ1.mp4",TRUE
"meta-Lap0L50xI3S5.json","Lap0L50xI3S5","2021:01:06 18:54:14","0:00:47",38.8904,-77.0104,47,2021,1,6,18,"https://video.parler.com/La/p0/Lap0L50xI3S5.mp4",TRUE
"meta-lbliFG4WqmNj.json","lbliFG4WqmNj","2021:01:06 21:33:04","26.93 s",38.8901,-77.01,26.93,2021,1,6,21,"https://video.parler.com/lb/li/lbliFG4WqmNj.mp4",TRUE
"meta-LD5GrQx0MtsI.json","LD5GrQx0MtsI","2021:01:06 21:16:34","16.13 s",38.8896,-77.0103,16.13,2021,1,6,21,"https://video.parler.com/LD/5G/LD5GrQx0MtsI.mp4",TRUE
"meta-lefVDZuXCGQ6.json","lefVDZuXCGQ6","2021:01:06 18:54:27","0:04:53",38.8886,-77.0097,293,2021,1,6,18,"https://video.parler.com/le/fV/lefVDZuXCGQ6.mp4",TRUE
"meta-lFFk9PXz5bhC.json","lFFk9PXz5bhC","2021:01:06 15:47:59","0:05:36",38.8936,-77.0365,336,2021,1,6,15,"https://video.parler.com/lF/Fk/lFFk9PXz5bhC.mp4",TRUE
"meta-LhPiDTMhUSGL.json","LhPiDTMhUSGL","2021:01:06 21:04:11","0:00:45",38.89,-77.01,45,2021,1,6,21,"https://video.parler.com/Lh/Pi/LhPiDTMhUSGL.mp4",TRUE
"meta-ljl6PXazsbVv.json","ljl6PXazsbVv","2021:01:06 16:57:42","0:00:30",38.8919,-77.0345,30,2021,1,6,16,"https://video.parler.com/lj/l6/ljl6PXazsbVv.mp4",TRUE
"meta-lLoZaH6iGNOT.json","lLoZaH6iGNOT","2021:01:06 14:59:19","0:03:06",38.8921,-77.0373,186,2021,1,6,14,"https://video.parler.com/lL/oZ/lLoZaH6iGNOT.mp4",TRUE
"meta-LR1mPrzxmeQv.json","LR1mPrzxmeQv","2021:01:06 16:49:33","21.43 s",38.8814,-77.0684,21.43,2021,1,6,16,"https://video.parler.com/LR/1m/LR1mPrzxmeQv.mp4",TRUE
"meta-lTQpQNshDHhK.json","lTQpQNshDHhK","2021:01:06 19:58:09","0:03:22",38.8901,-77.0101,202,2021,1,6,19,"https://video.parler.com/lT/Qp/lTQpQNshDHhK.mp4",TRUE
"meta-LuLFx5NpoK10.json","LuLFx5NpoK10","2021:01:06 22:37:11","0:02:53",38.8904,-77.0094,173,2021,1,6,22,"https://video.parler.com/Lu/LF/LuLFx5NpoK10.mp4",TRUE
"meta-lVKkqagkDm91.json","lVKkqagkDm91","2021:01:06 16:34:37","0:00:41",38.8922,-77.0354,41,2021,1,6,16,"https://video.parler.com/lV/Kk/lVKkqagkDm91.mp4",TRUE
"meta-mAeQjkqeA7Up.json","mAeQjkqeA7Up","2021:01:06 21:04:11","0:00:45",38.89,-77.01,45,2021,1,6,21,"https://video.parler.com/mA/eQ/mAeQjkqeA7Up.mp4",TRUE
"meta-MgMiCd8EjrVH.json","MgMiCd8EjrVH","2021:01:06 15:14:59","23.36 s",38.8923,-77.053,23.36,2021,1,6,15,"https://video.parler.com/Mg/Mi/MgMiCd8EjrVH.mp4",TRUE
"meta-MIS1v7mdAmPU.json","MIS1v7mdAmPU","2021:01:06 20:55:08","0:02:21",38.8902,-77.0104,141,2021,1,6,20,"https://video.parler.com/MI/S1/MIS1v7mdAmPU.mp4",TRUE
"meta-mLFVFnRzLjic.json","mLFVFnRzLjic","2021:01:06 19:01:49","8.91 s",38.8912,-77.0151,8.91,2021,1,6,19,"https://video.parler.com/mL/FV/mLFVFnRzLjic.mp4",TRUE
"meta-mnp38uv7p0Tz.json","mnp38uv7p0Tz","2021:01:06 19:09:31","0:07:03",38.8902,-77.0106,423,2021,1,6,19,"https://video.parler.com/mn/p3/mnp38uv7p0Tz.mp4",TRUE
"meta-mRzp24FtvPAz.json","mRzp24FtvPAz","2021:01:06 22:25:27","0:00:41",38.8902,-77.0356,41,2021,1,6,22,"https://video.parler.com/mR/zp/mRzp24FtvPAz.mp4",TRUE
"meta-MTOmhxigqpaF.json","MTOmhxigqpaF","2021:01:06 02:38:46","15.78 s",38.8877,-77.0126,15.78,2021,1,6,2,"https://video.parler.com/MT/Om/MTOmhxigqpaF.mp4",TRUE
"meta-mtR54fIOsU8Y.json","mtR54fIOsU8Y","2021:01:06 06:41:44","0:02:16",38.889,-77.0074,136,2021,1,6,6,"https://video.parler.com/mt/R5/mtR54fIOsU8Y.mp4",TRUE
"meta-MVQm0eNzhPVp.json","MVQm0eNzhPVp","2021:01:06 21:01:10","0:00:43",38.89,-77.0103,43,2021,1,6,21,"https://video.parler.com/MV/Qm/MVQm0eNzhPVp.mp4",TRUE
"meta-mwt1iRwgWYqy.json","mwt1iRwgWYqy","2021:01:06 19:46:04","0:00:30",38.8899,-77.0083,30,2021,1,6,19,"https://video.parler.com/mw/t1/mwt1iRwgWYqy.mp4",TRUE
"meta-mxhCOOkUXgbA.json","mxhCOOkUXgbA","2021:01:06 21:33:07","0:03:03",38.89,-77.0103,183,2021,1,6,21,"https://video.parler.com/mx/hC/mxhCOOkUXgbA.mp4",TRUE
"meta-N1k8H378YLUP.json","N1k8H378YLUP","2021:01:06 14:47:40","5.43 s",38.8923,-77.0337,5.43,2021,1,6,14,"https://video.parler.com/N1/k8/N1k8H378YLUP.mp4",TRUE
"meta-naDQiKfDfv7G.json","naDQiKfDfv7G","2021:01:06 20:12:17","23.99 s",38.8898,-77.0101,23.99,2021,1,6,20,"https://video.parler.com/na/DQ/naDQiKfDfv7G.mp4",TRUE
"meta-nCxt12LdrD9a.json","nCxt12LdrD9a","2021:01:06 22:37:49","16.02 s",38.8904,-77.0116,16.02,2021,1,6,22,"https://video.parler.com/nC/xt/nCxt12LdrD9a.mp4",TRUE
"meta-nf9v20YjxIN6.json","nf9v20YjxIN6","2021:01:06 17:07:48","13.88 s",38.8922,-77.0352,13.88,2021,1,6,17,"https://video.parler.com/nf/9v/nf9v20YjxIN6.mp4",TRUE
"meta-NfQdczPVYzb8.json","NfQdczPVYzb8","2021:01:06 13:16:57","25.92 s",38.8919,-77.0363,25.92,2021,1,6,13,"https://video.parler.com/Nf/Qd/NfQdczPVYzb8.mp4",TRUE
"meta-nH1EL07ukyOE.json","nH1EL07ukyOE","2021:01:06 13:58:33","0:02:01",38.8917,-77.0365,121,2021,1,6,13,"https://video.parler.com/nH/1E/nH1EL07ukyOE.mp4",TRUE
"meta-nHwELP7CxOl0.json","nHwELP7CxOl0","2021:01:06 21:04:11","0:00:45",38.89,-77.01,45,2021,1,6,21,"https://video.parler.com/nH/wE/nHwELP7CxOl0.mp4",TRUE
"meta-NjTHt5oXZv7s.json","NjTHt5oXZv7s","2021:01:06 18:20:47","0:00:43",38.8896,-77.0113,43,2021,1,6,18,"https://video.parler.com/Nj/TH/NjTHt5oXZv7s.mp4",TRUE
"meta-NLbwqxP0yA6f.json","NLbwqxP0yA6f","2021:01:06 16:51:27","0:01:07",38.8909,-77.036,67,2021,1,6,16,"https://video.parler.com/NL/bw/NLbwqxP0yA6f.mp4",TRUE
"meta-ns9EbTf56zJM.json","ns9EbTf56zJM","2021:01:06 19:37:57","17.45 s",38.8899,-77.0106,17.45,2021,1,6,19,"https://video.parler.com/ns/9E/ns9EbTf56zJM.mp4",TRUE
"meta-ntz8J5eFBH6g.json","ntz8J5eFBH6g","2021:01:06 20:31:13","0:01:24",38.8901,-77.0099,84,2021,1,6,20,"https://video.parler.com/nt/z8/ntz8J5eFBH6g.mp4",TRUE
"meta-o6xUbL7Zm7Tf.json","o6xUbL7Zm7Tf","2021:01:06 15:41:52","13.27 s",38.8921,-77.0341,13.27,2021,1,6,15,"https://video.parler.com/o6/xU/o6xUbL7Zm7Tf.mp4",TRUE
"meta-oe78jzaih2Fp.json","oe78jzaih2Fp","2021:01:06 19:38:07","0:02:32",38.8896,-77.0103,152,2021,1,6,19,"https://video.parler.com/oe/78/oe78jzaih2Fp.mp4",TRUE
"meta-OgrPDRox3rYY.json","OgrPDRox3rYY","2021:01:06 19:45:17","19.05 s",38.8911,-77.0103,19.05,2021,1,6,19,"https://video.parler.com/Og/rP/OgrPDRox3rYY.mp4",TRUE
"meta-oINbKytzEefK.json","oINbKytzEefK","2021:01:06 15:47:01","16.91 s",38.8923,-77.0403,16.91,2021,1,6,15,"https://video.parler.com/oI/Nb/oINbKytzEefK.mp4",TRUE
"meta-OmJrVOATOxzU.json","OmJrVOATOxzU","2021:01:06 14:49:03","9.14 s",38.892,-77.0361,9.14,2021,1,6,14,"https://video.parler.com/Om/Jr/OmJrVOATOxzU.mp4",TRUE
"meta-onVXm7gZrnOG.json","onVXm7gZrnOG","2021:01:06 19:47:22","0:01:50",38.8904,-77.0097,110,2021,1,6,19,"https://video.parler.com/on/VX/onVXm7gZrnOG.mp4",TRUE
