"SourceFile","ID","CreateDate","Duration","LatitudeDD","LongitudeDD","sDuration","Year","Month","Day","Hour","URL","Working"
"meta-oq0jpbCT651M.json","oq0jpbCT651M","2021:01:06 16:41:59","26.68 s",38.8921,-77.0322,26.68,2021,1,6,16,"https://video.parler.com/oq/0j/oq0jpbCT651M.mp4",TRUE
"meta-OqD8bxN4Nnkt.json","OqD8bxN4Nnkt","2021:01:06 22:05:55","0:00:32",38.8897,-77.0104,32,2021,1,6,22,"https://video.parler.com/Oq/D8/OqD8bxN4Nnkt.mp4",TRUE
"meta-oUTz8VjR0TS0.json","oUTz8VjR0TS0","2021:01:06 00:02:39","27.79 s",38.896,-77.031,27.79,2021,1,6,0,"https://video.parler.com/oU/Tz/oUTz8VjR0TS0.mp4",TRUE
"meta-OwqjIgbC5LCD.json","OwqjIgbC5LCD","2021:01:06 17:01:34","0:00:33",38.8921,-77.0348,33,2021,1,6,17,"https://video.parler.com/Ow/qj/OwqjIgbC5LCD.mp4",TRUE
"meta-OYfUeXTfX88D.json","OYfUeXTfX88D","2021:01:06 00:45:46","9.46 s",38.8958,-77.0312,9.46,2021,1,6,0,"https://video.parler.com/OY/fU/OYfUeXTfX88D.mp4",TRUE
"meta-pF7XCEbbEFZa.json","pF7XCEbbEFZa","2021:01:06 18:35:53","0:00:30",38.8901,-77.0105,30,2021,1,6,18,"https://video.parler.com/pF/7X/pF7XCEbbEFZa.mp4",TRUE
"meta-PhBg4kuTHVLi.json","PhBg4kuTHVLi","2021:01:06 15:18:47","0:00:35",38.8908,-77.0369,35,2021,1,6,15,"https://video.parler.com/Ph/Bg/PhBg4kuTHVLi.mp4",TRUE
"meta-PI503wb3YSoh.json","PI503wb3YSoh","2021:01:06 19:34:52","0:01:55",38.8898,-77.013,115,2021,1,6,19,"https://video.parler.com/PI/50/PI503wb3YSoh.mp4",TRUE
"meta-pPqRA75aYGRj.json","pPqRA75aYGRj","2021:01:06 17:27:07","17.93 s",38.8922,-77.0262,17.93,2021,1,6,17,"https://video.parler.com/pP/qR/pPqRA75aYGRj.mp4",TRUE
"meta-pQf5uxtLtxH5.json","pQf5uxtLtxH5","2021:01:06 19:47:30","0:01:47",38.8899,-77.0098,107,2021,1,6,19,"https://video.parler.com/pQ/f5/pQf5uxtLtxH5.mp4",TRUE
"meta-PwoSeJkaPd5b.json","PwoSeJkaPd5b","2021:01:06 19:08:39","11.77 s",38.8901,-77.0102,11.77,2021,1,6,19,"https://video.parler.com/Pw/oS/PwoSeJkaPd5b.mp4",TRUE
"meta-PxBfJc8LQNOq.json","PxBfJc8LQNOq","2021:01:06 21:50:18","0:00:47",38.8902,-77.0105,47,2021,1,6,21,"https://video.parler.com/Px/Bf/PxBfJc8LQNOq.mp4",TRUE
"meta-Q6DY9FC1N3Rp.json","Q6DY9FC1N3Rp","2021:01:06 18:36:37","0:00:54",38.8896,-77.0109,54,2021,1,6,18,"https://video.parler.com/Q6/DY/Q6DY9FC1N3Rp.mp4",TRUE
"meta-Q7J24BNG2mCD.json","Q7J24BNG2mCD","2021:01:06 20:10:22","25.39 s",38.8899,-77.0103,25.39,2021,1,6,20,"https://video.parler.com/Q7/J2/Q7J24BNG2mCD.mp4",TRUE
"meta-Qef9FWcq57B2.json","Qef9FWcq57B2","2021:01:06 18:58:06","0:00:47",38.8899,-77.0108,47,2021,1,6,18,"https://video.parler.com/Qe/f9/Qef9FWcq57B2.mp4",TRUE
"meta-QgPXUnbdhx3q.json","QgPXUnbdhx3q","2021:01:06 18:59:09","0:00:34",38.8912,-77.0097,34,2021,1,6,18,"https://video.parler.com/Qg/PX/QgPXUnbdhx3q.mp4",TRUE
"meta-qGwtu6qUHfjy.json","qGwtu6qUHfjy","2021:01:06 19:41:01","10.61 s",38.8901,-77.0104,10.61,2021,1,6,19,"https://video.parler.com/qG/wt/qGwtu6qUHfjy.mp4",TRUE
"meta-QhHQcvLey9wa.json","QhHQcvLey9wa","2021:01:06 18:19:23","0:00:57",38.89,-77.0103,57,2021,1,6,18,"https://video.parler.com/Qh/HQ/QhHQcvLey9wa.mp4",TRUE
"meta-QjlS1mXfbokU.json","QjlS1mXfbokU","2021:01:06 18:54:22","7.24 s",38.8901,-77.0103,7.24,2021,1,6,18,"https://video.parler.com/Qj/lS/QjlS1mXfbokU.mp4",TRUE
"meta-qk0SCeACvdk7.json","qk0SCeACvdk7","2021:01:06 18:20:18","0:00:53",38.892,-77.0171,53,2021,1,6,18,"https://video.parler.com/qk/0S/qk0SCeACvdk7.mp4",TRUE
"meta-QNPHAGgOFQAp.json","QNPHAGgOFQAp","2021:01:06 19:49:08","0:04:33",38.8904,-77.0108,273,2021,1,6,19,"https://video.parler.com/QN/PH/QNPHAGgOFQAp.mp4",TRUE
"meta-Qo3hom0Qb1at.json","Qo3hom0Qb1at","2021:01:06 18:59:05","0:00:34",38.8907,-77.0083,34,2021,1,6,18,"https://video.parler.com/Qo/3h/Qo3hom0Qb1at.mp4",TRUE
"meta-qP56A9uC1Nzf.json","qP56A9uC1Nzf","2021:01:06 18:23:20","23.64 s",38.8792,-77.0108,23.64,2021,1,6,18,"https://video.parler.com/qP/56/qP56A9uC1Nzf.mp4",TRUE
"meta-QPVWWBfaGylL.json","QPVWWBfaGylL","2021:01:06 19:45:01","11.21 s",38.8898,-77.0111,11.21,2021,1,6,19,"https://video.parler.com/QP/VW/QPVWWBfaGylL.mp4",TRUE
"meta-qqB0N0VrBJt2.json","qqB0N0VrBJt2","2021:01:06 20:25:43","18.83 s",38.8897,-77.0115,18.83,2021,1,6,20,"https://video.parler.com/qq/B0/qqB0N0VrBJt2.mp4",TRUE
"meta-QrSz0Vfcz3kt.json","QrSz0Vfcz3kt","2021:01:06 13:39:09","0:02:42",38.8915,-77.0364,162,2021,1,6,13,"https://video.parler.com/Qr/Sz/QrSz0Vfcz3kt.mp4",TRUE
"meta-QsKjvIGPfWKU.json","QsKjvIGPfWKU","2021:01:06 19:53:53","6.49 s",38.8896,-77.0098,6.49,2021,1,6,19,"https://video.parler.com/Qs/Kj/QsKjvIGPfWKU.mp4",TRUE
"meta-QuamW4hp4JQw.json","QuamW4hp4JQw","2021:01:06 19:52:24","0:05:16",38.89,-77.0101,316,2021,1,6,19,"https://video.parler.com/Qu/am/QuamW4hp4JQw.mp4",TRUE
"meta-qVsqMakVxGNP.json","qVsqMakVxGNP","2021:01:06 13:38:23","0:00:31",38.892,-77.024,31,2021,1,6,13,"https://video.parler.com/qV/sq/qVsqMakVxGNP.mp4",TRUE
"meta-QxqgND9HYqZb.json","QxqgND9HYqZb","2021:01:06 19:29:52","24.00 s",38.8904,-77.011,24,2021,1,6,19,"https://video.parler.com/Qx/qg/QxqgND9HYqZb.mp4",TRUE
"meta-qZ4Z9PXxNQ0S.json","qZ4Z9PXxNQ0S","2021:01:06 22:44:16","25.60 s",38.8915,-77.0335,25.6,2021,1,6,22,"https://video.parler.com/qZ/4Z/qZ4Z9PXxNQ0S.mp4",TRUE
"meta-r7CBzBlbDAI1.json","r7CBzBlbDAI1","2021:01:06 19:29:52","24.00 s",38.8904,-77.011,24,2021,1,6,19,"https://video.parler.com/r7/CB/r7CBzBlbDAI1.mp4",TRUE
"meta-RBaqoUEvZ7bX.json","RBaqoUEvZ7bX","2021:01:06 16:59:17","0:00:44",38.8917,-77.0369,44,2021,1,6,16,"https://video.parler.com/RB/aq/RBaqoUEvZ7bX.mp4",TRUE
"meta-Rc6DVzsHCQh8.json","Rc6DVzsHCQh8","2021:01:06 23:05:08","20.18 s",38.8898,-77.0074,20.18,2021,1,6,23,"https://video.parler.com/Rc/6D/Rc6DVzsHCQh8.mp4",TRUE
"meta-reu60mHQDzBX.json","reu60mHQDzBX","2021:01:06 19:06:19","0:01:47",38.8913,-77.0083,107,2021,1,6,19,"https://video.parler.com/re/u6/reu60mHQDzBX.mp4",TRUE
"meta-REUyWy1tXI22.json","REUyWy1tXI22","2021:01:06 20:26:46","0:01:38",38.8916,-77.0102,98,2021,1,6,20,"https://video.parler.com/RE/Uy/REUyWy1tXI22.mp4",TRUE
"meta-rKv1m3cDVn8K.json","rKv1m3cDVn8K","2021:01:06 20:19:46","0:00:43",38.8901,-77.0102,43,2021,1,6,20,"https://video.parler.com/rK/v1/rKv1m3cDVn8K.mp4",TRUE
"meta-rkxKI1heDXZb.json","rkxKI1heDXZb","2021:01:06 18:38:30","13.66 s",38.892,-77.0334,13.66,2021,1,6,18,"https://video.parler.com/rk/xK/rkxKI1heDXZb.mp4",TRUE
"meta-rmPZ2rvZSLkM.json","rmPZ2rvZSLkM","2021:01:06 23:34:27","0:00:33",38.8962,-77.0321,33,2021,1,6,23,"https://video.parler.com/rm/PZ/rmPZ2rvZSLkM.mp4",TRUE
"meta-ROFyGFcodhj2.json","ROFyGFcodhj2","2021:01:06 15:56:55","0:04:09",38.8912,-77.0342,249,2021,1,6,15,"https://video.parler.com/RO/Fy/ROFyGFcodhj2.mp4",TRUE
"meta-Rp3qrB15ypiE.json","Rp3qrB15ypiE","2021:01:06 20:34:29","0:01:16",38.8899,-77.0101,76,2021,1,6,20,"https://video.parler.com/Rp/3q/Rp3qrB15ypiE.mp4",TRUE
"meta-RpS3ATCnUMRu.json","RpS3ATCnUMRu","2021:01:06 16:01:34","27.26 s",38.8922,-77.0349,27.26,2021,1,6,16,"https://video.parler.com/Rp/S3/RpS3ATCnUMRu.mp4",TRUE
"meta-S3xTtPUyKMam.json","S3xTtPUyKMam","2021:01:06 19:52:15","0:00:40",38.8905,-77.0094,40,2021,1,6,19,"https://video.parler.com/S3/xT/S3xTtPUyKMam.mp4",TRUE
"meta-seke9fBiFTyF.json","seke9fBiFTyF","2021:01:06 19:45:08","27.43 s",38.8897,-77.0105,27.43,2021,1,6,19,"https://video.parler.com/se/ke/seke9fBiFTyF.mp4",TRUE
"meta-SHGsCPYkkOFj.json","SHGsCPYkkOFj","2021:01:06 20:31:29","22.28 s",38.8897,-77.0102,22.28,2021,1,6,20,"https://video.parler.com/SH/Gs/SHGsCPYkkOFj.mp4",TRUE
"meta-SINnkDbJKVVy.json","SINnkDbJKVVy","2021:01:06 20:41:34","0:01:43",38.8914,-77.0058,103,2021,1,6,20,"https://video.parler.com/SI/Nn/SINnkDbJKVVy.mp4",TRUE
"meta-SjPt47R3IMWH.json","SjPt47R3IMWH","2021:01:06 16:51:49","12.18 s",38.8917,-77.0367,12.18,2021,1,6,16,"https://video.parler.com/Sj/Pt/SjPt47R3IMWH.mp4",TRUE
"meta-skJlzyllttT3.json","skJlzyllttT3","2021:01:06 15:29:55","16.25 s",38.8912,-77.0373,16.25,2021,1,6,15,"https://video.parler.com/sk/Jl/skJlzyllttT3.mp4",TRUE
"meta-sqSMP875Jkmb.json","sqSMP875Jkmb","2021:01:06 18:45:02","13.45 s",38.8899,-77.0104,13.45,2021,1,6,18,"https://video.parler.com/sq/SM/sqSMP875Jkmb.mp4",TRUE
"meta-stnyLSVNIG37.json","stnyLSVNIG37","2021:01:06 21:33:04","26.93 s",38.8901,-77.01,26.93,2021,1,6,21,"https://video.parler.com/st/ny/stnyLSVNIG37.mp4",TRUE
"meta-sUCLs52fT3CW.json","sUCLs52fT3CW","2021:01:06 15:47:57","0:02:04",38.8884,-77.0405,124,2021,1,6,15,"https://video.parler.com/sU/CL/sUCLs52fT3CW.mp4",TRUE
"meta-t4l1G51olUAh.json","t4l1G51olUAh","2021:01:06 20:56:50","7.34 s",38.8895,-77.0103,7.34,2021,1,6,20,"https://video.parler.com/t4/l1/t4l1G51olUAh.mp4",TRUE
"meta-T6crwRF3b40U.json","T6crwRF3b40U","2021:01:06 18:21:48","0:00:32",38.89,-77.0116,32,2021,1,6,18,"https://video.parler.com/T6/cr/T6crwRF3b40U.mp4",TRUE
"meta-TdAjv2eDi3Ep.json","TdAjv2eDi3Ep","2021:01:06 18:26:54","11.30 s",38.891,-77.0127,11.3,2021,1,6,18,"https://video.parler.com/Td/Aj/TdAjv2eDi3Ep.mp4",TRUE
"meta-tfjhpJnZ8uOu.json","tfjhpJnZ8uOu","2021:01:06 18:29:08","0:00:52",38.8907,-77.012,52,2021,1,6,18,"https://video.parler.com/tf/jh/tfjhpJnZ8uOu.mp4",TRUE
"meta-tIvvSQeMO2zH.json","tIvvSQeMO2zH","2021:01:06 16:58:05","0:00:35",38.8919,-77.0363,35,2021,1,6,16,"https://video.parler.com/tI/vv/tIvvSQeMO2zH.mp4",TRUE
"meta-TK5675UzIa2n.json","TK5675UzIa2n","2021:01:06 18:18:48","14.12 s",38.8902,-77.0327,14.12,2021,1,6,18,"https://video.parler.com/TK/56/TK5675UzIa2n.mp4",TRUE
"meta-TOEhY6KrDYU3.json","TOEhY6KrDYU3","2021:01:06 19:08:18","20.43 s",38.8899,-77.011,20.43,2021,1,6,19,"https://video.parler.com/TO/Eh/TOEhY6KrDYU3.mp4",TRUE
"meta-tXIzFNM5yp9f.json","tXIzFNM5yp9f","2021:01:06 19:39:52","0:00:32",38.8898,-77.008,32,2021,1,6,19,"https://video.parler.com/tX/Iz/tXIzFNM5yp9f.mp4",TRUE
"meta-TXMlp22HyR7c.json","TXMlp22HyR7c","2021:01:06 19:34:35","0:00:45",38.8901,-77.0116,45,2021,1,6,19,"https://video.parler.com/TX/Ml/TXMlp22HyR7c.mp4",TRUE
"meta-TZLDaTO3EbLU.json","TZLDaTO3EbLU","2021:01:06 03:33:58","11.04 s",38.8987,-77.0268,11.04,2021,1,6,3,"https://video.parler.com/TZ/LD/TZLDaTO3EbLU.mp4",TRUE
"meta-U7VsTu7M14LE.json","U7VsTu7M14LE","2021:01:06 19:23:59","0:00:54",38.8907,-77.0123,54,2021,1,6,19,"https://video.parler.com/U7/Vs/U7VsTu7M14LE.mp4",TRUE
"meta-uAKQeDMoSL0c.json","uAKQeDMoSL0c","2021:01:06 20:22:15","0:00:35",38.8899,-77.0071,35,2021,1,6,20,"https://video.parler.com/uA/KQ/uAKQeDMoSL0c.mp4",TRUE
"meta-UC7nTJ2ha9WM.json","UC7nTJ2ha9WM","2021:01:06 18:27:50","0:01:07",38.8898,-77.0102,67,2021,1,6,18,"https://video.parler.com/UC/7n/UC7nTJ2ha9WM.mp4",TRUE
"meta-udvpnvQ3x4To.json","udvpnvQ3x4To","2021:01:06 23:07:05","0:00:36",38.8897,-77.01,36,2021,1,6,23,"https://video.parler.com/ud/vp/udvpnvQ3x4To.mp4",TRUE
"meta-uJnCqo00NHIl.json","uJnCqo00NHIl","2021:01:06 16:51:28","0:01:04",38.8909,-77.0317,64,2021,1,6,16,"https://video.parler.com/uJ/nC/uJnCqo00NHIl.mp4",TRUE
"meta-UOkSuERIMvZT.json","UOkSuERIMvZT","2021:01:06 18:44:20","0:00:43",38.8907,-77.0121,43,2021,1,6,18,"https://video.parler.com/UO/kS/UOkSuERIMvZT.mp4",TRUE
"meta-UPriYin65X3Z.json","UPriYin65X3Z","2021:01:06 14:44:53","9.80 s",38.891,-77.0361,9.8,2021,1,6,14,"https://video.parler.com/UP/ri/UPriYin65X3Z.mp4",TRUE
"meta-v3L3Z8dRzSnu.json","v3L3Z8dRzSnu","2021:01:06 20:05:34","0:00:57",38.8862,-77.0101,57,2021,1,6,20,"https://video.parler.com/v3/L3/v3L3Z8dRzSnu.mp4",TRUE
"meta-v86cAAcKaAx7.json","v86cAAcKaAx7","2021:01:06 20:10:29","16.01 s",38.8893,-77.0107,16.01,2021,1,6,20,"https://video.parler.com/v8/6c/v86cAAcKaAx7.mp4",TRUE
"meta-VBc81C9bHigX.json","VBc81C9bHigX","2021:01:06 13:40:38","0:00:31",38.891,-77.0363,31,2021,1,6,13,"https://video.parler.com/VB/c8/VBc81C9bHigX.mp4",TRUE
"meta-Vfb7RDCU9APR.json","Vfb7RDCU9APR","2021:01:06 17:29:06","0:00:48",38.8912,-77.0341,48,2021,1,6,17,"https://video.parler.com/Vf/b7/Vfb7RDCU9APR.mp4",TRUE
"meta-VkFHYXJdaOHA.json","VkFHYXJdaOHA","2021:01:06 15:47:01","16.91 s",38.8923,-77.0403,16.91,2021,1,6,15,"https://video.parler.com/Vk/FH/VkFHYXJdaOHA.mp4",TRUE
"meta-vSIv4wwvoemh.json","vSIv4wwvoemh","2021:01:06 18:42:09","10.23 s",38.8919,-77.0299,10.23,2021,1,6,18,"https://video.parler.com/vS/Iv/vSIv4wwvoemh.mp4",TRUE
"meta-VVtO7erqIcAG.json","VVtO7erqIcAG","2021:01:06 19:46:57","0:00:32",38.8895,-77.0105,32,2021,1,6,19,"https://video.parler.com/VV/tO/VVtO7erqIcAG.mp4",TRUE
"meta-vwn5xmDvxfqV.json","vwn5xmDvxfqV","2021:01:06 20:50:07","27.19 s",38.8897,-77.0102,27.19,2021,1,6,20,"https://video.parler.com/vw/n5/vwn5xmDvxfqV.mp4",TRUE
"meta-VYDYrP2y5GPi.json","VYDYrP2y5GPi","2021:01:06 11:50:53","17.88 s",38.8885,-77.0335,17.88,2021,1,6,11,"https://video.parler.com/VY/DY/VYDYrP2y5GPi.mp4",TRUE
"meta-W9d9UvLeBYFu.json","W9d9UvLeBYFu","2021:01:06 21:33:04","26.93 s",38.8901,-77.01,26.93,2021,1,6,21,"https://video.parler.com/W9/d9/W9d9UvLeBYFu.mp4",TRUE
"meta-WaNexB6Lznsq.json","WaNexB6Lznsq","2021:01:06 18:48:59","0:00:48",38.8895,-77.0108,48,2021,1,6,18,"https://video.parler.com/Wa/Ne/WaNexB6Lznsq.mp4",TRUE
"meta-wCbOT5Lhqo7n.json","wCbOT5Lhqo7n","2021:01:06 18:19:23","0:00:57",38.89,-77.0103,57,2021,1,6,18,"https://video.parler.com/wC/bO/wCbOT5Lhqo7n.mp4",TRUE
"meta-wItTIbLfoXBY.json","wItTIbLfoXBY","2021:01:06 16:14:33","0:00:33",38.8936,-77.0366,33,2021,1,6,16,"https://video.parler.com/wI/tT/wItTIbLfoXBY.mp4",TRUE
"meta-Wm6o3hXiTzPa.json","Wm6o3hXiTzPa","2021:01:06 18:31:24","0:00:42",38.8922,-77.0302,42,2021,1,6,18,"https://video.parler.com/Wm/6o/Wm6o3hXiTzPa.mp4",TRUE
"meta-WOR0K16Wbi2I.json","WOR0K16Wbi2I","2021:01:06 21:14:56","25.72 s",38.8899,-77.0081,25.72,2021,1,6,21,"https://video.parler.com/WO/R0/WOR0K16Wbi2I.mp4",TRUE
"meta-wQZ0XA36Xpih.json","wQZ0XA36Xpih","2021:01:06 17:00:17","13.15 s",38.8916,-77.0359,13.15,2021,1,6,17,"https://video.parler.com/wQ/Z0/wQZ0XA36Xpih.mp4",TRUE
"meta-wsRe9EYoao7V.json","wsRe9EYoao7V","2021:01:06 19:38:37","28.06 s",38.8899,-77.0084,28.06,2021,1,6,19,"https://video.parler.com/ws/Re/wsRe9EYoao7V.mp4",TRUE
"meta-WXkILSGX6H82.json","WXkILSGX6H82","2021:01:06 18:29:01","9.74 s",38.8938,-77.023,9.74,2021,1,6,18,"https://video.parler.com/WX/kI/WXkILSGX6H82.mp4",TRUE
"meta-WYkjlMj5VqBl.json","WYkjlMj5VqBl","2021:01:06 19:30:47","3.20 s",38.8904,-77.0117,3.2,2021,1,6,19,"https://video.parler.com/WY/kj/WYkjlMj5VqBl.mp4",TRUE
"meta-x8vmLFDDM1IM.json","x8vmLFDDM1IM","2021:01:06 19:49:45","0:00:37",38.8889,-77.0115,37,2021,1,6,19,"https://video.parler.com/x8/vm/x8vmLFDDM1IM.mp4",TRUE
"meta-X9301RyNxl2u.json","X9301RyNxl2u","2021:01:06 19:41:31","12.37 s",38.8904,-77.0103,12.37,2021,1,6,19,"https://video.parler.com/X9/30/X9301RyNxl2u.mp4",TRUE
"meta-x9k3Cy14CSkF.json","x9k3Cy14CSkF","2021:01:06 20:54:50","0:00:47",38.8897,-77.01,47,2021,1,6,20,"https://video.parler.com/x9/k3/x9k3Cy14CSkF.mp4",TRUE
"meta-XN72wrdt4gqJ.json","XN72wrdt4gqJ","2021:01:06 20:02:28","0:01:08",38.8907,-77.0142,68,2021,1,6,20,"https://video.parler.com/XN/72/XN72wrdt4gqJ.mp4",TRUE
"meta-XNw9fkLnbCLz.json","XNw9fkLnbCLz","2021:01:06 17:07:51","5.74 s",38.8922,-77.0349,5.74,2021,1,6,17,"https://video.parler.com/XN/w9/XNw9fkLnbCLz.mp4",TRUE
"meta-xOGr2U6ve8W1.json","xOGr2U6ve8W1","2021:01:06 15:19:55","27.36 s",38.8913,-77.0337,27.36,2021,1,6,15,"https://video.parler.com/xO/Gr/xOGr2U6ve8W1.mp4",TRUE
"meta-xQzHp0aizbvU.json","xQzHp0aizbvU","2021:01:06 19:53:13","0:01:36",38.8902,-77.0104,96,2021,1,6,19,"https://video.parler.com/xQ/zH/xQzHp0aizbvU.mp4",TRUE
"meta-xt00juDlyV9n.json","xt00juDlyV9n","2021:01:06 19:13:29","0:01:53",38.8902,-77.012,113,2021,1,6,19,"https://video.parler.com/xt/00/xt00juDlyV9n.mp4",TRUE
"meta-y3ZnJwouF005.json","y3ZnJwouF005","2021:01:06 16:57:57","23.73 s",38.8917,-77.0368,23.73,2021,1,6,16,"https://video.parler.com/y3/Zn/y3ZnJwouF005.mp4",TRUE
"meta-yGh7nMgJB7m2.json","yGh7nMgJB7m2","2021:01:06 22:12:40","23.45 s",38.8893,-77.0137,23.45,2021,1,6,22,"https://video.parler.com/yG/h7/yGh7nMgJB7m2.mp4",TRUE
"meta-Yl9407p2WPZh.json","Yl9407p2WPZh","2021:01:06 19:29:52","24.00 s",38.8904,-77.011,24,2021,1,6,19,"https://video.parler.com/Yl/94/Yl9407p2WPZh.mp4",TRUE
"meta-yN6bjJ3ztpBm.json","yN6bjJ3ztpBm","2021:01:06 20:01:50","0:00:59",38.8896,-77.0108,59,2021,1,6,20,"https://video.parler.com/yN/6b/yN6bjJ3ztpBm.mp4",TRUE
"meta-yNE8dnxhV87u.json","yNE8dnxhV87u","2021:01:06 22:08:09","0:00:52",38.8894,-77.0107,52,2021,1,6,22,"https://video.parler.com/yN/E8/yNE8dnxhV87u.mp4",TRUE
"meta-yPG52agghF1w.json","yPG52agghF1w","2021:01:06 17:55:40","23.42 s",38.89,-77.0333,23.42,2021,1,6,17,"https://video.parler.com/yP/G5/yPG52agghF1w.mp4",TRUE
"meta-z1Dd4eQWsblX.json","z1Dd4eQWsblX","2021:01:06 14:14:34","0:00:45",38.8917,-77.0365,45,2021,1,6,14,"https://video.parler.com/z1/Dd/z1Dd4eQWsblX.mp4",TRUE
"meta-Zalcz8BiXAeX.json","Zalcz8BiXAeX","2021:01:06 18:04:06","13.88 s",38.8922,-77.025,13.88,2021,1,6,18,"https://video.parler.com/Za/lc/Zalcz8BiXAeX.mp4",TRUE
"meta-zBLIrh4Yl7XH.json","zBLIrh4Yl7XH","2021:01:06 18:00:11","0:00:43",38.8905,-77.0118,43,2021,1,6,18,"https://video.parler.com/zB/LI/zBLIrh4Yl7XH.mp4",TRUE
"meta-ZhHAD9NO8kHg.json","ZhHAD9NO8kHg","2021:01:06 20:11:14","0:00:32",38.8898,-77.0101,32,2021,1,6,20,"https://video.parler.com/Zh/HA/ZhHAD9NO8kHg.mp4",TRUE
"meta-ZHPkLzKWK2Bs.json","ZHPkLzKWK2Bs","2021:01:06 13:29:03","20.27 s",38.8934,-77.0335,20.27,2021,1,6,13,"https://video.parler.com/ZH/Pk/ZHPkLzKWK2Bs.mp4",TRUE
"meta-ZHX7ZrxgXRUH.json","ZHX7ZrxgXRUH","2021:01:06 22:55:36","0:01:28",38.8915,-77.0362,88,2021,1,6,22,"https://video.parler.com/ZH/X7/ZHX7ZrxgXRUH.mp4",TRUE
"meta-ZLCE4QPPz3kW.json","ZLCE4QPPz3kW","2021:01:06 22:26:04","0:00:52",38.8899,-77.0103,52,2021,1,6,22,"https://video.parler.com/ZL/CE/ZLCE4QPPz3kW.mp4",TRUE
"meta-ZlcEDu06k1O9.json","ZlcEDu06k1O9","2021:01:06 16:19:30","18.53 s",38.8913,-77.0374,18.53,2021,1,6,16,"https://video.parler.com/Zl/cE/ZlcEDu06k1O9.mp4",TRUE
"meta-znHqCskR67k6.json","znHqCskR67k6","2021:01:06 16:36:02","0:00:44",38.8916,-77.0342,44,2021,1,6,16,"https://video.parler.com/zn/Hq/znHqCskR67k6.mp4",TRUE
"meta-zq269gxmbYsI.json","zq269gxmbYsI","2021:01:06 16:24:44","0:00:39",38.8913,-77.0359,39,2021,1,6,16,"https://video.parler.com/zq/26/zq269gxmbYsI.mp4",TRUE
"meta-zvhAF87Dreod.json","zvhAF87Dreod","2021:01:06 12:38:55","0:01:04",38.8959,-77.0302,64,2021,1,6,12,"https://video.parler.com/zv/hA/zvhAF87Dreod.mp4",TRUE
"meta-zXAmZwiG3yfA.json","zXAmZwiG3yfA","2021:01:06 15:45:52","0:01:42",38.8919,-77.0372,102,2021,1,6,15,"https://video.parler.com/zX/Am/zXAmZwiG3yfA.mp4",TRUE
